timestamp,leftX,leftY,rightX,rightY
53334.500071091,0.70926433801651,0.4801788926124573,0.6992942690849304,0.4950138032436371
53334.501276458,0.7138243317604065,0.48403099179267883,0.7032061219215393,0.5036706924438477
53334.541577419,0.7147015929222107,0.48360520601272583,0.7051140666007996,0.4988139867782593
53334.542058518,0.7147900462150574,0.48075297474861145,0.7052531838417053,0.500758707523346
53334.542520094,0.7143958806991577,0.48195943236351013,0.7047318816184998,0.4928470253944397
53334.543343326,0.7151638865470886,0.47064462304115295,0.7055054903030396,0.5041512846946716
53334.545793912,0.716479480266571,0.46737536787986755,0.705218493938446,0.4997675120830536
53334.558401892,0.7134434580802917,0.46749743819236755,0.7040568590164185,0.48549574613571167
53334.567993024,0.7090474963188171,0.4760762155056,0.7043144702911377,0.4794917404651642
53334.578889454,0.7104897499084473,0.4810486137866974,0.7056841254234314,0.48350396752357483
53334.590277058,0.7119783163070679,0.47398263216018677,0.7069486975669861,0.47710224986076355
53334.601691483,0.719819188117981,0.47022175788879395,0.7064998745918274,0.48234978318214417
53334.611915836,0.7197127938270569,0.4679737091064453,0.7066160440444946,0.47809696197509766
53334.623913946,0.7195978164672852,0.47189030051231384,0.7051028609275818,0.49986112117767334
53334.634735485,0.7149851322174072,0.47205159068107605,0.7050809860229492,0.49420294165611267
53334.645393185,0.7118887305259705,0.4771798849105835,0.7032824754714966,0.4975801408290863
53334.656997171,0.7129130363464355,0.4850463271141052,0.7104794979095459,0.5005732774734497
53334.667987856,0.7139429450035095,0.477806955575943,0.711652934551239,0.49581703543663025
53334.678531117,0.7159250974655151,0.4708743095397949,0.7137236595153809,0.49736976623535156
53334.690222944,0.7140558958053589,0.4678288400173187,0.7060136795043945,0.4964769184589386
53334.701383396,0.7098328471183777,0.4813576340675354,0.7055301666259766,0.502293050289154
53334.711867953,0.7095398902893066,0.4803687334060669,0.701721727848053,0.4998801350593567
53334.723469558,0.7104911804199219,0.47291135787963867,0.7032408714294434,0.495815634727478
53334.734611813,0.713411271572113,0.46813061833381653,0.7024828195571899,0.4893397092819214
53334.745353649,0.7109646201133728,0.47834140062332153,0.7057806849479675,0.4894423186779022
53334.757061711,0.7106269001960754,0.48403027653694153,0.7070631980895996,0.4983586370944977
53334.768038331,0.7096681594848633,0.48723915219306946,0.7092752456665039,0.5041764378547668
53334.778585435,0.7150832414627075,0.4786577820777893,0.7094624042510986,0.5018791556358337
53334.790349008,0.7158229351043701,0.47737011313438416,0.7050047516822815,0.48788759112358093
53334.801509411,0.7177360653877258,0.47936147451400757,0.7031900882720947,0.4903184771537781
53334.811826535,0.7317370176315308,0.48226407170295715,0.717478334903717,0.49818724393844604
53334.8237669,0.761396050453186,0.4973505735397339,0.7717127799987793,0.5395001173019409
53334.83476695,0.8074175119400024,0.5099084973335266,0.8216005563735962,0.5691913962364197
53334.845101766,0.8562264442443848,0.5428472757339478,0.8430503606796265,0.5915580987930298
53334.856697809,0.8590967655181885,0.5393155813217163,0.8500393033027649,0.5808660387992859
53334.867783833,0.8576071262359619,0.5440666675567627,0.850246250629425,0.5666082501411438
53334.878329668,0.8600295186042786,0.5471414923667908,0.8504716157913208,0.5647926330566406
53334.890332791,0.8625804781913757,0.5459343194961548,0.8548023700714111,0.5509609580039978
53334.901249495,0.8616204857826233,0.5502676963806152,0.8528067469596863,0.5440369844436646
53334.911898305,0.8625580668449402,0.553837239742279,0.8539961576461792,0.5418951511383057
53334.923447194,0.8582627177238464,0.5473518371582031,0.8598961234092712,0.5220730304718018
53334.934428746,0.8567540645599365,0.5354170799255371,0.8575164675712585,0.514454185962677
53334.945049737,0.8593268990516663,0.5327277779579163,0.8583824634552002,0.515748918056488
53334.956811893,0.856090247631073,0.5354400277137756,0.8371942639350891,0.5151224732398987
53334.967702327,0.8604120016098022,0.5364465713500977,0.8435990810394287,0.5226500034332275
