timestamp,leftX,leftY,rightX,rightY
51674.797214951,0.033492982387542725,0.4453398585319519,0.045940909534692764,0.41824737191200256
51674.809089356,0.0358785055577755,0.4619024395942688,0.045303843915462494,0.42816975712776184
51674.818907807,0.03283526748418808,0.45193254947662354,0.04107614979147911,0.43343523144721985
51674.829439443,0.03283526748418808,0.45193254947662354,0.04229927808046341,0.43556374311447144
51674.841434393,0.03554421290755272,0.45103877782821655,0.045324914157390594,0.43653133511543274
51674.852266168,0.037978023290634155,0.45378872752189636,0.04668854549527168,0.4299936592578888
51674.863058293,0.037978023290634155,0.45378872752189636,0.04559291899204254,0.43452921509742737
51674.874479036,0.029496055096387863,0.44405272603034973,0.046749088913202286,0.4381093978881836
51674.885546745,0.028987618163228035,0.44572484493255615,0.048163607716560364,0.4390154778957367
51674.896256333,0.028987618163228035,0.44572484493255615,0.04616134613752365,0.4289337694644928
51674.907847512,0.05152255669236183,0.457394540309906,0.045481882989406586,0.4333382844924927
51674.91896342,0.05227908492088318,0.460559219121933,0.0510643869638443,0.4398021697998047
51674.929435208,0.05227908492088318,0.460559219121933,0.048752233386039734,0.4437370300292969
51674.941263102,0.04248574748635292,0.46930164098739624,0.04679766669869423,0.4307309091091156
51674.952097388,0.0390821136534214,0.4646148979663849,0.04327799007296562,0.4289155602455139
51674.962960236,0.0390821136534214,0.4646148979663849,0.047186098992824554,0.42953523993492126
51674.974633117,0.029703347012400627,0.4451799988746643,0.04780254140496254,0.42478257417678833
51674.98534414,0.03465899080038071,0.4402790069580078,0.045974235981702805,0.4202696979045868
51674.996035582,0.03465899080038071,0.4402790069580078,0.0470346137881279,0.4266926348209381
51675.008540076,0.04302021488547325,0.44151097536087036,0.04738783836364746,0.4357580542564392
51675.018581681,0.041249293833971024,0.44145655632019043,0.04912170395255089,0.436653196811676
51675.029431144,0.041249293833971024,0.44145655632019043,0.04889502003788948,0.4349520802497864
51675.04135086,0.04757589474320412,0.4512958228588104,0.04838533699512482,0.42871955037117004
51675.052092156,0.04380074888467789,0.4581593871116638,0.049957726150751114,0.43435239791870117
51675.062596451,0.04380074888467789,0.4581593871116638,0.050371862947940826,0.4285586476325989
51675.073656764,0.020938750356435776,0.4494495689868927,0.03959957882761955,0.44584134221076965
51675.083466571,nan,nan,0.02809475176036358,0.46248719096183777
51675.09455306,nan,nan,0.019178370013833046,0.46857893466949463
51675.105667434,nan,nan,nan,nan
51675.117283743,nan,nan,nan,nan
51675.125963227,nan,nan,nan,nan
51675.14196853,nan,nan,nan,nan
51675.164427537,nan,nan,nan,nan
51675.174876377,nan,nan,nan,nan
51675.193341839,nan,nan,nan,nan
51675.208027648,nan,nan,nan,nan
51675.220327806,nan,nan,nan,nan
51675.230487283,nan,nan,nan,nan
51675.241600877,nan,nan,nan,nan
51675.252495727,nan,nan,nan,nan
51675.264775469,nan,nan,0.08434537053108215,0.5325556397438049
51675.274986896,nan,nan,0.08434537053108215,0.5325556397438049
51675.286912247,nan,nan,0.09010393172502518,0.44621384143829346
51675.298028966,nan,nan,0.09556879848241806,0.4090033173561096
51675.309975687,0.08958271145820618,0.39457544684410095,0.10000034421682358,0.4165513217449188
51675.320594869,0.07950052618980408,0.40569785237312317,0.10426066815853119,0.4294610023498535
51675.331563703,0.07950052618980408,0.40569785237312317,0.10059560835361481,0.4265111982822418
51675.343396019,0.07884145528078079,0.3929505944252014,0.09865859150886536,0.42803671956062317
51675.354113041,0.07589059323072433,0.37946218252182007,0.09422509372234344,0.41386789083480835
51675.364845954,0.07589059323072433,0.37946218252182007,0.0962195098400116,0.4218060374259949
51675.376648039,0.07174420356750488,0.39273688197135925,0.09769156575202942,0.4218369424343109
51675.387428401,0.06758144497871399,0.3976562023162842,0.09639354795217514,0.41420990228652954
51675.398021015,0.06758144497871399,0.3976562023162842,0.09684751182794571,0.4081389605998993
51675.409779275,0.0757262110710144,0.4000605344772339,0.09469182044267654,0.40325281023979187
51675.421757358,0.08398711681365967,0.403875470161438,0.0976501926779747,0.405386745929718
51675.431508389,0.08398711681365967,0.403875470161438,0.09486798197031021,0.4090830683708191
51675.442969155,0.0799725353717804,0.3897251784801483,0.0976644828915596,0.40842360258102417
51675.453908003,0.07554158568382263,0.3854001760482788,0.09412393718957901,0.4056346118450165
51675.464821289,0.07554158568382263,0.3854001760482788,0.09791433066129684,0.4041967988014221
51675.476337338,0.0818796381354332,0.3992639183998108,0.09488657861948013,0.4035901725292206
51675.487442327,0.08679687976837158,0.40413710474967957,0.09648065268993378,0.4076557457447052
51675.497945002,0.08679687976837158,0.40413710474967957,0.09429316222667694,0.4078463613986969
51675.510004104,0.08302494883537292,0.4121541380882263,0.09330422431230545,0.406653493642807
51675.52070497,0.08118633925914764,0.4131786525249481,0.09688027948141098,0.402980238199234
51675.531302324,0.08118633925914764,0.4131786525249481,0.0982293114066124,0.4046120345592499
51675.543152885,0.07614149153232574,0.3916928768157959,0.09855206310749054,0.4012710750102997
51675.55391645,0.07284929603338242,0.386307030916214,0.09727232903242111,0.4025616943836212
51675.564842451,0.07284929603338242,0.386307030916214,0.09540066123008728,0.4037163555622101
51675.576423798,0.07667381316423416,0.4115239977836609,0.09731200337409973,0.4080732762813568
51675.58732807,0.0864119753241539,0.4213201701641083,0.09313555061817169,0.4083518385887146
51675.598005951,0.0864119753241539,0.4213201701641083,0.09145022183656693,0.40247437357902527
51675.610030759,0.08130692690610886,0.4175095856189728,0.09036961942911148,0.3994092345237732
51675.620797227,0.07419333606958389,0.40278926491737366,0.09070208668708801,0.3971639573574066
51675.631051193,0.07419333606958389,0.40278926491737366,0.0939568281173706,0.4020126461982727
51675.641389059,0.07005488872528076,0.39112910628318787,0.09223282337188721,0.402126282453537
51675.651920523,nan,nan,0.0942152589559555,0.44352802634239197
51675.663448146,nan,nan,nan,nan
51675.674311314,nan,nan,nan,nan
51675.684697704,nan,nan,nan,nan
51675.695558746,nan,nan,nan,nan
51675.705302966,nan,nan,nan,nan
51675.723731154,nan,nan,nan,nan
51675.750365651,nan,nan,nan,nan
51675.764520437,nan,nan,nan,nan
51675.775459025,nan,nan,nan,nan
51675.787853436,nan,nan,nan,nan
51675.799316335,nan,nan,nan,nan
51675.810346644,nan,nan,nan,nan
51675.821410056,nan,nan,nan,nan
