leftX,leftY,rightX,rightY,pupilLRaw,pupilRRaw
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
0.4226279854774475,1.0557653903961182,0.4477887749671936,0.9919983744621277,3.2930145263671875,3.41571044921875
0.42630282044410706,1.059177279472351,0.46311306953430176,1.024856686592102,3.32293701171875,3.4632415771484375
0.4201163053512573,1.0554563999176025,0.461774080991745,1.0470391511917114,3.3691864013671875,3.4491729736328125
0.41853785514831543,1.0537269115447998,0.46270063519477844,1.047192096710205,3.3989715576171875,3.470916748046875
0.416389524936676,1.0568363666534424,0.4605272114276886,1.0298422574996948,3.3982086181640625,3.52215576171875
0.42096206545829773,1.0567954778671265,0.46319159865379333,1.0085529088974,3.4234466552734375,3.5792083740234375
0.4227874279022217,1.063538908958435,0.4642705023288727,1.0072449445724487,3.43438720703125,3.5893707275390625
0.4212564527988434,1.0627894401550293,0.45946434140205383,1.0191668272018433,3.4441680908203125,3.5685577392578125
0.4246459901332855,1.0714118480682373,0.45466339588165283,1.0315699577331543,3.429962158203125,3.5366058349609375
0.42128750681877136,1.0654398202896118,0.4543205797672272,1.0275124311447144,3.43389892578125,3.5330810546875
0.4220816195011139,1.0676774978637695,0.455733060836792,1.0395843982696533,3.4302215576171875,3.504364013671875
0.4190055727958679,1.0544648170471191,0.46855753660202026,1.0471991300582886,3.4304351806640625,3.46087646484375
0.41963469982147217,1.052936315536499,0.4687142074108124,1.057542324066162,3.432098388671875,3.45166015625
0.42164674401283264,1.0451825857162476,0.46879127621650696,1.0629032850265503,3.4341888427734375,3.4566650390625
0.4195573925971985,1.0574418306350708,0.4615508019924164,1.0516724586486816,3.431427001953125,3.496337890625
0.41858020424842834,1.0572587251663208,0.4611932933330536,1.046762228012085,3.425140380859375,3.4928131103515625
0.41663452982902527,1.0573467016220093,0.46260789036750793,1.045124888420105,3.4209442138671875,3.4854278564453125
0.4196774363517761,1.058339238166809,0.45995911955833435,1.0526654720306396,3.41387939453125,3.4743499755859375
0.4212949275970459,1.060549020767212,0.4601864516735077,1.0522758960723877,3.4088897705078125,3.4721527099609375
0.42336171865463257,1.0633132457733154,0.45987018942832947,1.0368002653121948,3.4034576416015625,3.500335693359375
0.424147367477417,1.0563863515853882,0.45832955837249756,1.02852201461792,3.4046783447265625,3.503997802734375
0.42446184158325195,1.0529093742370605,0.4580239951610565,1.0273665189743042,3.406005859375,3.5030670166015625
0.424020916223526,1.054842472076416,0.46008241176605225,1.04085373878479,3.41156005859375,3.472991943359375
0.42079779505729675,1.0519322156906128,0.46046197414398193,1.0379496812820435,3.4133453369140625,3.4695892333984375
0.42038318514823914,1.0541231632232666,0.46086153388023376,1.0317604541778564,3.4124755859375,3.4808807373046875
0.4207379221916199,1.0533584356307983,0.45999670028686523,1.0225356817245483,3.41387939453125,3.4871978759765625
0.4208010137081146,1.0538897514343262,0.46445873379707336,1.015202522277832,3.41412353515625,3.5028076171875
0.42142972350120544,1.0568994283676147,0.4649255871772766,1.0155385732650757,3.4108734130859375,3.50030517578125
0.42018961906433105,1.0575624704360962,0.46601787209510803,1.005194902420044,3.4069061279296875,3.52850341796875
0.41783052682876587,1.0580202341079712,0.4633941948413849,0.9959049820899963,3.41204833984375,3.5481719970703125
0.41687071323394775,1.0553357601165771,0.4635041058063507,0.9973378777503967,3.4152069091796875,3.5493011474609375
0.4148036241531372,1.0561834573745728,0.46274933218955994,0.9988498687744141,3.4149627685546875,3.540985107421875
0.42162880301475525,1.0591257810592651,0.46254757046699524,1.0098958015441895,3.4129638671875,3.523834228515625
0.42075473070144653,1.0589616298675537,0.4617839753627777,1.0099979639053345,3.4156036376953125,3.523773193359375
0.4232804477214813,1.0549167394638062,0.46021875739097595,1.0255136489868164,3.4175262451171875,3.4968719482421875
0.4205394983291626,1.0550768375396729,0.4595027267932892,1.029889702796936,3.4194488525390625,3.486968994140625
0.42452728748321533,1.051382303237915,0.46023908257484436,1.0306007862091064,3.420501708984375,3.4874267578125
