leftX,leftY,rightX,rightY
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
-0.03393859788775444,0.8481468558311462,0.03738381713628769,0.539401650428772
-0.03393859788775444,0.8481468558311462,0.00628348533064127,0.6044133901596069
0.011165931820869446,0.6980901956558228,0.00628348533064127,0.6044133901596069
0.06838192790746689,0.5516241788864136,0.03256561607122421,0.5245903730392456
0.06838192790746689,0.5516241788864136,0.06092940643429756,0.4632832705974579
0.06687937676906586,0.5258563160896301,0.06024613231420517,0.4796309173107147
0.05892142653465271,0.46847328543663025,0.0655624121427536,0.49737513065338135
0.05892142653465271,0.46847328543663025,0.06161270663142204,0.4844031035900116
0.06508814543485641,0.481334388256073,0.06341974437236786,0.4532240033149719
0.06577722728252411,0.4746326804161072,0.05958861857652664,0.42781031131744385
0.06577722728252411,0.4746326804161072,0.05876917764544487,0.440439373254776
0.06558821350336075,0.4816054403781891,0.05626925081014633,0.45637473464012146
0.06426873058080673,0.48773109912872314,0.059801578521728516,0.4473808705806732
0.06426873058080673,0.48773109912872314,0.05838385596871376,0.4492017924785614
0.06636395305395126,0.481424480676651,0.05693577602505684,0.44010064005851746
0.0679999366402626,0.4747641980648041,0.053563036024570465,0.4358493685722351
0.0679999366402626,0.4747641980648041,0.05439632385969162,0.43574288487434387
0.06382372230291367,0.47195014357566833,0.05768406763672829,0.44454294443130493
0.06301375478506088,0.47202664613723755,0.056752629578113556,0.4473874270915985
0.06301375478506088,0.47202664613723755,0.05752812325954437,0.44729048013687134
0.06493299454450607,0.47930341958999634,0.0583990104496479,0.4411824941635132
0.06657298654317856,0.4863092601299286,0.059273865073919296,0.43951961398124695
0.06657298654317856,0.4863092601299286,0.060012087225914,0.44337135553359985
0.0652863085269928,0.4875442385673523,0.05780227482318878,0.4442566931247711
0.06717990338802338,0.48686379194259644,0.05652053281664848,0.44787174463272095
0.06717990338802338,0.48686379194259644,0.055260851979255676,0.4443100690841675
0.06486065685749054,0.47914835810661316,0.0552312508225441,0.44260933995246887
0.06191668659448624,0.4738544225692749,0.05739361792802811,0.4401535391807556
0.06191668659448624,0.4738544225692749,0.054561588913202286,0.4431774616241455
0.06405457109212875,0.4748792350292206,0.05149324983358383,0.4409789443016052
0.06533706933259964,0.4715982675552368,0.052836403250694275,0.4436042308807373
0.06533706933259964,0.4715982675552368,0.0524396114051342,0.44135889410972595
0.06554253399372101,0.47329214215278625,0.05305662378668785,0.44592544436454773
0.06214999780058861,0.48110172152519226,0.05206875875592232,0.4455205798149109
0.06214999780058861,0.48110172152519226,0.052431873977184296,0.4409106969833374
0.06573861837387085,0.4797488749027252,0.04922323673963547,0.44111621379852295
0.06543368846178055,0.4753188490867615,0.04862577095627785,0.43777966499328613
