leftX,leftY,rightX,rightY,pupilL,pupilR
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
0.30063098669052124,0.2369450032711029,nan,nan,2.779541015625,nan
0.31688931584358215,0.2306469976902008,0.2928503155708313,0.27236446738243103,2.8384552001953125,2.5413970947265625
0.3260386884212494,0.28775230050086975,0.32829058170318604,0.29435110092163086,2.888092041015625,2.7518157958984375
0.3609478771686554,0.371710866689682,0.347690224647522,0.3343026041984558,2.9495391845703125,2.8130035400390625
0.3659179210662842,0.41680487990379333,0.3694937527179718,0.3599456250667572,2.951385498046875,2.952972412109375
0.37574446201324463,0.45632967352867126,0.3793896436691284,0.37318316102027893,2.9800872802734375,2.986724853515625
0.37664932012557983,0.45986273884773254,0.37903568148612976,0.36886486411094666,2.992034912109375,2.99591064453125
0.3781569302082062,0.46242013573646545,0.3865552842617035,0.3809499442577362,2.9988861083984375,2.9861907958984375
0.38760843873023987,0.4554898142814636,0.3878461420536041,0.3878506124019623,3.00439453125,2.9805755615234375
0.38786256313323975,0.45422616600990295,0.3883042633533478,0.38699594140052795,3.001312255859375,2.98187255859375
0.3897780478000641,0.454031378030777,0.3839675188064575,0.3823862671852112,3.00115966796875,2.9839630126953125
0.3932935297489166,0.45749256014823914,0.3838954567909241,0.39155369997024536,2.9951934814453125,2.987213134765625
0.39234474301338196,0.45695653557777405,0.3846609592437744,0.3954395055770874,2.992706298828125,2.988311767578125
0.3954675495624542,0.4578217566013336,0.38687974214553833,0.39717936515808105,2.98638916015625,2.9945220947265625
0.39297544956207275,0.4564242660999298,0.38791149854660034,0.39797064661979675,2.98468017578125,2.98492431640625
0.39591580629348755,0.4538745582103729,0.38704714179039,0.39901161193847656,2.9826812744140625,2.989227294921875
0.3927687108516693,0.4535481631755829,0.3875289559364319,0.4094305634498596,2.9889373779296875,2.9885101318359375
0.3946566879749298,0.4571780264377594,0.3877018094062805,0.4063445031642914,2.9921875,2.9929656982421875
0.39164504408836365,0.45908719301223755,0.38972222805023193,0.40683093667030334,2.994476318359375,2.995147705078125
0.3922065198421478,0.45660290122032166,0.3893469572067261,0.40645545721054077,2.982086181640625,2.9974517822265625
0.3912745416164398,0.4579704999923706,0.3893604874610901,0.4118778109550476,2.9788360595703125,3.0095367431640625
0.3940916061401367,0.45917174220085144,0.3890872299671173,0.41802942752838135,2.98388671875,3.0140380859375
0.39234092831611633,0.4618264436721802,0.3870525360107422,0.42386552691459656,2.9950408935546875,3.01800537109375
0.3921509087085724,0.46204811334609985,0.3862927556037903,0.4253813624382019,3.00714111328125,3.01904296875
0.3916443884372711,0.46448254585266113,0.38551419973373413,0.4220951795578003,3.0138397216796875,3.0172576904296875
0.39308908581733704,0.46459245681762695,0.38627365231513977,0.41636359691619873,3.01324462890625,3.0267791748046875
0.38939163088798523,0.469068706035614,0.3845066726207733,0.41675299406051636,3.0186920166015625,3.0402984619140625
0.3883478343486786,0.465748131275177,0.3855345547199249,0.42006880044937134,3.026031494140625,3.049774169921875
0.387763649225235,0.46581602096557617,0.3858392536640167,0.4257469177246094,3.0231170654296875,3.055694580078125
0.3899517357349396,0.46507498621940613,0.3875733017921448,0.42365047335624695,3.03167724609375,3.0637054443359375
0.3934099078178406,0.47375181317329407,0.3859867751598358,0.4212833642959595,3.0399322509765625,3.0799102783203125
0.3946571350097656,0.4751400947570801,0.3841226398944855,0.4203028678894043,3.056732177734375,3.092132568359375
0.394142746925354,0.4743512272834778,0.3833666145801544,0.42434659600257874,3.0610504150390625,3.0939483642578125
0.39217740297317505,0.4589514434337616,0.3827567994594574,0.4232989251613617,3.047027587890625,3.0997467041015625
0.39026153087615967,0.455976277589798,0.3814102113246918,0.42391520738601685,3.0437164306640625,3.1123046875
0.3917248547077179,0.4584401845932007,0.38026726245880127,0.42412716150283813,3.04168701171875,3.127838134765625
0.3935489356517792,0.4708467423915863,0.3809557855129242,0.4241456985473633,3.072784423828125,3.1396026611328125
0.39045530557632446,0.47228488326072693,0.3869243264198303,0.42433443665504456,3.0701751708984375,3.14239501953125
0.3910294771194458,0.4662949740886688,0.3859027624130249,0.4217586815357208,3.07672119140625,3.147491455078125
0.39044851064682007,0.4672812223434448,0.3844781816005707,0.424037903547287,3.0698394775390625,3.148193359375
0.3934834599494934,0.46646276116371155,0.3828887641429901,0.4221319258213043,3.07574462890625,3.1505889892578125
0.3923613429069519,0.4692716896533966,0.3869638741016388,0.4251766800880432,3.075439453125,3.1509857177734375
0.3761700391769409,0.4343794286251068,0.382581889629364,0.3927431106567383,3.0892486572265625,3.152374267578125
0.3617922067642212,0.38562071323394775,0.36753126978874207,0.3047235310077667,3.0974578857421875,3.160980224609375
0.31309759616851807,0.2044898271560669,0.33125412464141846,0.15659159421920776,3.091094970703125,3.1794891357421875
0.2660646140575409,-0.007248986978083849,0.29246899485588074,-0.010898953303694725,3.1031341552734375,3.192718505859375
0.25507378578186035,-0.05263321474194527,0.271139532327652,-0.09077577292919159,3.095703125,3.2021636962890625
0.24427831172943115,-0.11943335831165314,0.2594672739505768,-0.14792077243328094,3.0964202880859375,3.1835479736328125
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
