leftX,leftY,rightX,rightY,pupilLRaw,pupilRRaw
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan
0.2734907567501068,1.0150675773620605,0.3063502609729767,0.9261503219604492,2.9636077880859375,3.0851898193359375
0.26595136523246765,0.9986286759376526,0.2970925569534302,0.8915706872940063,2.91937255859375,3.022491455078125
0.2642093598842621,1.0027947425842285,0.2966662645339966,0.9041184782981873,2.9245147705078125,3.0570068359375
0.2667914927005768,1.0066537857055664,0.29189178347587585,0.9091873168945312,2.9337310791015625,3.076751708984375
0.27245599031448364,1.0102249383926392,0.2961098253726959,0.9091106653213501,2.90838623046875,3.0614776611328125
0.2798269987106323,1.0140178203582764,0.307480126619339,0.9027823209762573,2.894683837890625,3.0405731201171875
0.27021968364715576,1.0136313438415527,0.3057958483695984,0.8991406559944153,2.8735504150390625,3.00335693359375
0.26894956827163696,1.0136311054229736,0.30658993124961853,0.8986304998397827,2.8772125244140625,3.0072784423828125
0.26396578550338745,1.0100462436676025,0.3123089075088501,0.8917758464813232,2.8823089599609375,3.0273590087890625
0.2606143355369568,1.0123622417449951,0.31669530272483826,0.8863316774368286,2.89849853515625,3.03753662109375
0.25565624237060547,1.0114338397979736,0.31325414776802063,0.884404718875885,2.913909912109375,3.04632568359375
0.2547919750213623,1.0106050968170166,0.30623531341552734,0.8923105597496033,2.910400390625,3.0355682373046875
0.2579940855503082,1.0080759525299072,0.30243727564811707,0.8959004878997803,2.9079742431640625,3.050872802734375
0.25844281911849976,1.0074262619018555,0.3029099106788635,0.8982324600219727,2.9174041748046875,3.0595703125
0.25896787643432617,1.009669542312622,0.30139434337615967,0.8921319246292114,2.93707275390625,3.0695037841796875
0.25947362184524536,1.0107612609863281,0.30339059233665466,0.8901259899139404,2.9417724609375,3.0597686767578125
0.2650357484817505,1.0122144222259521,0.304741770029068,0.8899540305137634,2.9463348388671875,3.064208984375
0.2660098671913147,1.0151582956314087,0.2974907457828522,0.9017679691314697,2.9413299560546875,3.0605621337890625
0.2689622938632965,1.0150851011276245,0.29597342014312744,0.9093025922775269,2.94708251953125,3.0630645751953125
0.26422369480133057,1.0150377750396729,0.29625433683395386,0.9134442806243896,2.959869384765625,3.0686492919921875
0.26542147994041443,1.0120906829833984,0.3007735013961792,0.9122292995452881,2.9656829833984375,3.078033447265625
0.2676967680454254,1.0082811117172241,0.30690762400627136,0.9097217321395874,2.9704742431640625,3.0756683349609375
0.2690330445766449,1.0088999271392822,0.3057429790496826,0.9079270362854004,2.972076416015625,3.078948974609375
0.2657169699668884,1.0085166692733765,0.302251398563385,0.9150739908218384,2.973785400390625,3.0635833740234375
0.26231324672698975,1.0051357746124268,0.2972639799118042,0.9146662950515747,2.977874755859375,3.0743255615234375
0.26338839530944824,1.0063283443450928,0.2975394129753113,0.9165846705436707,2.98333740234375,3.0753021240234375
0.2650115191936493,1.0079203844070435,0.30271393060684204,0.9096336960792542,2.9781951904296875,3.09625244140625
0.2642761468887329,1.0085779428482056,0.30030590295791626,0.9139979481697083,2.9785614013671875,3.1007537841796875
0.2640582323074341,1.0087860822677612,0.29992908239364624,0.9110717177391052,2.9852447509765625,3.0998382568359375
0.2638230323791504,1.0076618194580078,0.2988733947277069,0.9092724919319153,2.9932861328125,3.117034912109375
0.26444458961486816,1.0066651105880737,0.30090489983558655,0.906734049320221,2.99786376953125,3.118896484375
0.2639426290988922,1.0065747499465942,0.3000343441963196,0.9088262319564819,2.9989013671875,3.13275146484375
0.26491251587867737,1.0067020654678345,0.30006518959999084,0.913062572479248,3.001617431640625,3.1368255615234375
0.2634536325931549,1.0118359327316284,0.2971075773239136,0.9149790406227112,3.005279541015625,3.1481781005859375
0.2640640437602997,1.0102458000183105,0.29944148659706116,0.9163771867752075,3.0109100341796875,3.1509246826171875
0.2628259062767029,1.0147055387496948,0.29834264516830444,0.9175675511360168,3.014068603515625,3.1387176513671875
0.264062762260437,1.0137723684310913,0.29860326647758484,0.9186559915542603,3.01708984375,3.1396026611328125
