leftX,leftY,rightX,rightY
(0.17684826254844666, 0.4747788906097412),(0.18136756122112274, 0.438986212015152)
(0.17684826254844666, 0.4747788906097412),(0.19012704491615295, 0.43882670998573303)
(0.1887371987104416, 0.48152855038642883),(0.19281890988349915, 0.4468653202056885)
(0.18373708426952362, 0.47677063941955566),(0.19071534276008606, 0.4452053904533386)
(0.18373708426952362, 0.47677063941955566),(0.18577831983566284, 0.44025251269340515)
(0.18841150403022766, 0.47099509835243225),(0.18662391602993011, 0.43619149923324585)
(0.18775585293769836, 0.4767015874385834),(0.18992996215820312, 0.4360322654247284)
(0.18775585293769836, 0.4767015874385834),(0.19467179477214813, 0.4391157627105713)
(0.1824711412191391, 0.47590479254722595),(0.19483010470867157, 0.4436124265193939)
(0.18560780584812164, 0.4719126224517822),(0.193143829703331, 0.4442715346813202)
(0.18560780584812164, 0.4719126224517822),(0.18827469646930695, 0.4439084231853485)
(0.19201357662677765, 0.47389671206474304),(0.19199343025684357, 0.4403790235519409)
(0.18980485200881958, 0.4814329445362091),(0.19121691584587097, 0.4346665143966675)
(0.18980485200881958, 0.4814329445362091),(0.1966814249753952, 0.43313807249069214)
(0.1890709549188614, 0.4830018877983093),(0.193083256483078, 0.43340837955474854)
(0.1860484629869461, 0.4870777428150177),(0.19406990706920624, 0.43739452958106995)
(0.1860484629869461, 0.4870777428150177),(0.19017089903354645, 0.43817564845085144)
(0.18204660713672638, 0.513836681842804),(0.18939369916915894, 0.4392842948436737)
(0.1837894171476364, 0.5082746744155884),(0.19202767312526703, 0.44285646080970764)
(0.1837894171476364, 0.5082746744155884),(0.19013383984565735, 0.4433896243572235)
(0.1805262714624405, 0.4809226095676422),(0.19079208374023438, 0.44217386841773987)
(0.1829950213432312, 0.47976940870285034),(0.18975847959518433, 0.4367677569389343)
(0.1829950213432312, 0.47976940870285034),(0.18765157461166382, 0.43424269556999207)
(0.19030649960041046, 0.47244709730148315),(0.18758051097393036, 0.42833369970321655)
(0.19107002019882202, 0.47875508666038513),(0.18709035217761993, 0.4324491620063782)
(0.19107002019882202, 0.47875508666038513),(0.1943640261888504, 0.4369228184223175)
(0.18844811618328094, 0.4796242415904999),(0.1930086612701416, 0.43905505537986755)
(0.184175506234169, 0.46621498465538025),(0.19405657052993774, 0.4373399615287781)
(0.184175506234169, 0.46621498465538025),(0.1947154700756073, 0.4361003339290619)
(0.18222561478614807, 0.47021859884262085),(0.19673576951026917, 0.4337683320045471)
(0.18305319547653198, 0.4826402962207794),(0.19563740491867065, 0.4295040965080261)
(0.18305319547653198, 0.4826402962207794),(0.19161850214004517, 0.42562469840049744)
(0.1845182329416275, 0.4812546968460083),(0.1923966258764267, 0.4247753322124481)
(0.18210022151470184, 0.4646294414997101),(0.19243010878562927, 0.4285075068473816)
(0.18210022151470184, 0.4646294414997101),(0.18918323516845703, 0.43056124448776245)
(0.17952299118041992, 0.462578684091568),(0.19293789565563202, 0.4286809265613556)
(0.18059001863002777, 0.4652833640575409),(0.19235622882843018, 0.42990314960479736)
(0.18059001863002777, 0.4652833640575409),(0.19531454145908356, 0.4286150634288788)
(0.17859232425689697, 0.46117937564849854),(0.18995876610279083, 0.4387551248073578)
(0.1767473816871643, 0.4714414179325104),(0.18882133066654205, 0.4335368871688843)
(0.1767473816871643, 0.4714414179325104),(0.19180689752101898, 0.4299340844154358)
(0.17918360233306885, 0.48765307664871216),(0.19188064336776733, 0.42883116006851196)
(0.18175108730793, 0.4916175901889801),(0.1935681402683258, 0.43150052428245544)
(0.18175108730793, 0.4916175901889801),(0.19638442993164062, 0.4376581013202667)
(0.21182940900325775, 0.4722813069820404),(0.2178206741809845, 0.4337938129901886)
(0.2556202709674835, 0.43396204710006714),(0.24876832962036133, 0.4290495216846466)
(0.2556202709674835, 0.43396204710006714),(0.26481136679649353, 0.4218118488788605)
(0.25857165455818176, 0.430992066860199),(0.27422764897346497, 0.41022881865501404)
(0.2610073685646057, 0.4338284730911255),(0.2720426023006439, 0.4113883674144745)
(0.2610073685646057, 0.4338284730911255),(0.27148789167404175, 0.4080662727355957)
(0.26264241337776184, 0.4342121481895447),(0.2711719870567322, 0.40946638584136963)
(0.2649475038051605, 0.43394967913627625),(0.2724772095680237, 0.4075433611869812)
(0.2649475038051605, 0.43394967913627625),(0.27112630009651184, 0.40829896926879883)
(0.2624613642692566, 0.4321167767047882),(0.27183452248573303, 0.413383811712265)
(0.25885775685310364, 0.43789008259773254),(0.273086279630661, 0.41418761014938354)
(0.25885775685310364, 0.43789008259773254),(0.2791064381599426, 0.4132385551929474)
(0.26477232575416565, 0.4459735155105591),(0.27636244893074036, 0.41253864765167236)
(0.268763929605484, 0.44540420174598694),(0.27421775460243225, 0.4129725992679596)
(0.268763929605484, 0.44540420174598694),(0.27506953477859497, 0.41381585597991943)
(0.2635685205459595, 0.4381142258644104),(0.2768738269805908, 0.4100591242313385)
(0.26151248812675476, 0.4408247172832489),(0.28034019470214844, 0.4084998667240143)
(0.26151248812675476, 0.4408247172832489),(0.27661311626434326, 0.4126022756099701)
(0.2636151611804962, 0.4451538324356079),(0.2761920988559723, 0.41284483671188354)
(0.2641567885875702, 0.4470965564250946),(0.2740156948566437, 0.4142397344112396)
(0.2641567885875702, 0.4470965564250946),(0.2759539484977722, 0.40972694754600525)
(0.26426899433135986, 0.45095735788345337),(0.27824410796165466, 0.41337281465530396)
(0.2680990993976593, 0.4433305263519287),(0.2819652557373047, 0.4159293472766876)
(0.2680990993976593, 0.4433305263519287),(0.2828432023525238, 0.4156167507171631)
(0.271442711353302, 0.4373375177383423),(0.28361275792121887, 0.4158560633659363)
(0.26976194977760315, 0.43883106112480164),(0.28232377767562866, 0.4147152304649353)
(0.26976194977760315, 0.43883106112480164),(0.2806447148323059, 0.4126758575439453)
(0.26865294575691223, 0.4354925751686096),(0.27664443850517273, 0.40826553106307983)
(0.267468124628067, 0.44118985533714294),(0.2763809561729431, 0.4097054898738861)
(0.267468124628067, 0.44118985533714294),(0.27760398387908936, 0.41329285502433777)
(0.2654900848865509, 0.4379512369632721),(0.2784022092819214, 0.41417983174324036)
(0.2647104263305664, 0.43630531430244446),(0.27695581316947937, 0.4153212904930115)
(0.2647104263305664, 0.43630531430244446),(0.27424442768096924, 0.4102586805820465)
(0.2629242539405823, 0.43429693579673767),(0.2749089300632477, 0.41877487301826477)
(0.26727548241615295, 0.4186680018901825),(0.26991918683052063, 0.4289976954460144)
(0.26727548241615295, 0.4186680018901825),(0.2847070097923279, 0.4388633370399475)
(nan, nan),(nan, nan)
(nan, nan),(nan, nan)
(nan, nan),(nan, nan)
(nan, nan),(nan, nan)
(nan, nan),(nan, nan)
(nan, nan),(nan, nan)
(nan, nan),(nan, nan)
(nan, nan),(nan, nan)
(nan, nan),(nan, nan)
(nan, nan),(nan, nan)
(nan, nan),(nan, nan)
(nan, nan),(nan, nan)
(nan, nan),(nan, nan)
(nan, nan),(nan, nan)
(nan, nan),(0.15184517204761505, 0.8383854031562805)
(0.225312739610672, 0.46942761540412903),(0.15184517204761505, 0.8383854031562805)
(0.24452610313892365, 0.5216184258460999),(0.17388297617435455, 0.7241169810295105)
(0.24452610313892365, 0.5216184258460999),(0.22811472415924072, 0.5559342503547668)
(0.25833430886268616, 0.5143264532089233),(0.25148603320121765, 0.5323539972305298)
(0.24903903901576996, 0.4537104070186615),(0.2692868411540985, 0.48877811431884766)
(0.24903903901576996, 0.4537104070186615),(0.2709878981113434, 0.46083149313926697)
(0.25031137466430664, 0.4491458833217621),(0.2649342119693756, 0.4364583194255829)
(0.24925601482391357, 0.4566296935081482),(0.2617332935333252, 0.41963547468185425)
(0.24925601482391357, 0.4566296935081482),(0.25961264967918396, 0.41859880089759827)
(0.24636611342430115, 0.45000672340393066),(0.2576199769973755, 0.40897831320762634)
(0.2520364820957184, 0.442500501871109),(0.2581664025783539, 0.4065453112125397)
(0.2520364820957184, 0.442500501871109),(0.25630560517311096, 0.4061839282512665)
(0.25344976782798767, 0.44349682331085205),(0.25783053040504456, 0.4155976176261902)
(0.24795573949813843, 0.43362176418304443),(0.255696564912796, 0.415700227022171)
(0.24795573949813843, 0.43362176418304443),(0.2549113929271698, 0.41789600253105164)
(0.24743224680423737, 0.43047916889190674),(0.2578499913215637, 0.42492085695266724)
(0.24834488332271576, 0.4399871826171875),(0.25996702909469604, 0.42895302176475525)
(0.24834488332271576, 0.4399871826171875),(0.2680891752243042, 0.4328363835811615)
(0.2446240782737732, 0.4476989805698395),(0.26651233434677124, 0.42575791478157043)
(0.2448604702949524, 0.44693249464035034),(0.26714208722114563, 0.4218188524246216)
(0.2448604702949524, 0.44693249464035034),(0.25909432768821716, 0.4260335862636566)
(0.24801401793956757, 0.4449481666088104),(0.2565590739250183, 0.4294838607311249)
(0.2518438994884491, 0.44487327337265015),(0.2564697563648224, 0.4334583282470703)
(0.2518438994884491, 0.44487327337265015),(0.26116207242012024, 0.42599570751190186)
(0.25095343589782715, 0.4412481486797333),(0.2597302794456482, 0.4234893023967743)
(0.24789297580718994, 0.43185487389564514),(0.2604597806930542, 0.42275309562683105)
(0.24789297580718994, 0.43185487389564514),(0.2578395903110504, 0.4278079867362976)
(0.24829986691474915, 0.4407919645309448),(0.26073408126831055, 0.42330190539360046)
(0.250578373670578, 0.44842034578323364),(0.2577245831489563, 0.42375028133392334)
(0.250578373670578, 0.44842034578323364),(0.25719428062438965, 0.42260897159576416)
(0.25303104519844055, 0.4414327144622803),(0.25442609190940857, 0.4192057251930237)
(0.25356996059417725, 0.4335225820541382),(0.25660473108291626, 0.41356003284454346)
(0.25356996059417725, 0.4335225820541382),(0.2569819390773773, 0.4094479978084564)
(0.2501794397830963, 0.4442843496799469),(0.2573421895503998, 0.42798763513565063)
(0.2533062696456909, 0.4536997973918915),(0.25392913818359375, 0.4293610453605652)
(0.2533062696456909, 0.4536997973918915),(0.25424379110336304, 0.42839163541793823)
(0.2539856731891632, 0.4633350074291229),(0.2620851993560791, 0.40306636691093445)
(0.25143003463745117, 0.4639650881290436),(0.2627197802066803, 0.3965141475200653)
(0.25143003463745117, 0.4639650881290436),(0.2604080140590668, 0.40128397941589355)
(0.25384825468063354, 0.4461202323436737),(0.2526407539844513, 0.4127770662307739)
(0.25320735573768616, 0.4441332519054413),(0.25568482279777527, 0.42105281352996826)
(0.25320735573768616, 0.4441332519054413),(0.2601693570613861, 0.4191149175167084)
(0.2527241110801697, 0.4487425982952118),(0.26169371604919434, 0.41502904891967773)
(0.2543592154979706, 0.4451662302017212),(0.257946252822876, 0.41555336117744446)
(0.2543592154979706, 0.4451662302017212),(0.2485167235136032, 0.4211343228816986)
(0.21485650539398193, 0.47977152466773987),(0.22060012817382812, 0.44452691078186035)
(0.1559438705444336, 0.5382433533668518),(0.185383602976799, 0.4780139625072479)
(0.1559438705444336, 0.5382433533668518),(0.17122960090637207, 0.49621373414993286)
(0.15998971462249756, 0.5439997315406799),(0.1711897999048233, 0.4989171028137207)
(0.16639822721481323, 0.5453063249588013),(0.17454907298088074, 0.49050623178482056)
(0.16639822721481323, 0.5453063249588013),(0.17656105756759644, 0.4860968589782715)
(0.1601397544145584, 0.5446995496749878),(0.17779235541820526, 0.49250686168670654)
(0.1571785807609558, 0.5401332378387451),(0.17758965492248535, 0.49895787239074707)
(0.1571785807609558, 0.5401332378387451),(0.17401054501533508, 0.4996025264263153)
(0.16066725552082062, 0.5342603921890259),(0.17141127586364746, 0.5003570914268494)
(0.1624157577753067, 0.5358997583389282),(0.16701431572437286, 0.4920559823513031)
(0.1624157577753067, 0.5358997583389282),(0.167199045419693, 0.4961055517196655)
(0.1558133214712143, 0.5420447587966919),(0.1687944084405899, 0.4980223774909973)
(0.15137240290641785, 0.5429171919822693),(0.17177969217300415, 0.5057375431060791)
(0.15137240290641785, 0.5429171919822693),(0.1673026978969574, 0.5016016960144043)
(0.15895871818065643, 0.5495156645774841),(0.16058659553527832, 0.5074496269226074)
(0.15092432498931885, 0.6209108829498291),(0.1499791294336319, 0.545195460319519)
(0.15092432498931885, 0.6209108829498291),(0.14519481360912323, 0.6101362705230713)
(0.14500504732131958, 0.7079375386238098),(0.14137941598892212, 0.6885179877281189)
(0.13974054157733917, 0.7979952692985535),(0.13953877985477448, 0.7472469210624695)
(0.13974054157733917, 0.7979952692985535),(0.14643898606300354, 0.7532277703285217)
(0.137490913271904, 0.7963960766792297),(0.14840584993362427, 0.7503361105918884)
(0.1430595964193344, 0.7995550036430359),(0.14994697272777557, 0.7515581846237183)
(0.1430595964193344, 0.7995550036430359),(0.1496325433254242, 0.7469046711921692)
(0.1435047835111618, 0.7929221987724304),(0.1508973389863968, 0.7414299249649048)
(0.14505130052566528, 0.7871173024177551),(0.15128302574157715, 0.7515552639961243)
(0.14505130052566528, 0.7871173024177551),(0.14726117253303528, 0.7539963126182556)
(0.14393450319766998, 0.7892709374427795),(0.15048553049564362, 0.7585251331329346)
(0.1399373710155487, 0.7945289015769958),(0.1504937708377838, 0.7569341063499451)
(0.1399373710155487, 0.7945289015769958),(0.15381507575511932, 0.7581433057785034)
(0.1420319825410843, 0.7956368327140808),(0.15205185115337372, 0.7594820857048035)
(0.1453023999929428, 0.7936731576919556),(0.1528545320034027, 0.748557448387146)
(0.1453023999929428, 0.7936731576919556),(0.15354426205158234, 0.7435578107833862)
(0.14772245287895203, 0.7947925329208374),(0.15293976664543152, 0.7393572926521301)
(0.1466987580060959, 0.7962692379951477),(0.1502714604139328, 0.744034469127655)
(0.1466987580060959, 0.7962692379951477),(0.15151934325695038, 0.7465144395828247)
(0.14657160639762878, 0.7925122976303101),(0.15528835356235504, 0.7446907162666321)
(0.14789548516273499, 0.7950262427330017),(0.1590716540813446, 0.751578688621521)
(0.14789548516273499, 0.7950262427330017),(0.15946023166179657, 0.7541195154190063)
(0.14401637017726898, 0.7892566323280334),(0.15334142744541168, 0.7619422674179077)
(0.14106965065002441, 0.7824977040290833),(0.1488274782896042, 0.7557985186576843)
(0.14106965065002441, 0.7824977040290833),(0.14703145623207092, 0.7575748562812805)
(0.14545603096485138, 0.7907817363739014),(0.15013304352760315, 0.7577774524688721)
(0.14960968494415283, 0.7931609749794006),(0.1552211344242096, 0.7555649876594543)
(0.14960968494415283, 0.7931609749794006),(0.1561582237482071, 0.7526888251304626)
(0.14576274156570435, 0.793179988861084),(0.15554159879684448, 0.7552871704101562)
(0.13885252177715302, 0.791481614112854),(0.15396493673324585, 0.7580366730690002)
(0.13885252177715302, 0.791481614112854),(0.1510271281003952, 0.7512581944465637)
(0.13591279089450836, 0.7916351556777954),(0.1438072770833969, 0.7599315643310547)
(0.13922545313835144, 0.800016462802887),(0.1426904946565628, 0.7566856741905212)
(0.13922545313835144, 0.800016462802887),(0.14934474229812622, 0.7690107226371765)
(0.17028990387916565, 0.8142288327217102),(0.19553618133068085, 0.765933632850647)
(0.30278003215789795, 0.8195978999137878),(0.2791970670223236, 0.7761754393577576)
(0.30278003215789795, 0.8195978999137878),(0.37543755769729614, 0.7722095251083374)
(0.40353766083717346, 0.8149535655975342),(0.4890238344669342, 0.7791659235954285)
(0.5715530514717102, 0.8297027945518494),(0.5729737281799316, 0.7786872386932373)
(0.5715530514717102, 0.8297027945518494),(0.6072125434875488, 0.7952406406402588)
(0.5918344855308533, 0.8277192115783691),(0.6244931221008301, 0.799029529094696)
(0.5856239795684814, 0.8170557022094727),(0.6174263954162598, 0.8119685649871826)
(0.5856239795684814, 0.8170557022094727),(0.6203634142875671, 0.8079860806465149)
(0.5867196321487427, 0.8124035000801086),(0.6201976537704468, 0.8070678114891052)
(0.5926350355148315, 0.8102216720581055),(0.6220107674598694, 0.8059922456741333)
(0.5926350355148315, 0.8102216720581055),(0.6279010772705078, 0.8183470368385315)
(0.595826268196106, 0.8100273013114929),(0.6351824998855591, 0.8144047856330872)
