timestamp,GSR,PPG
6951.520171571,2460.131103515625,1205.128173828125
6951.55300781,2457.44677734375,1204.3956298828125
6951.554379416,2460.131103515625,1207.3260498046875
6951.616605525,2462.8212890625,1205.86083984375
6951.617660917,2462.8212890625,1203.6629638671875
6951.618924063,2462.8212890625,1202.930419921875
6951.651530962,2460.131103515625,1202.19775390625
6951.684009804,2462.8212890625,1203.6629638671875
6951.685051121,2462.8212890625,1202.930419921875
6951.717758273,2462.8212890625,1202.19775390625
6951.718972469,2465.517333984375,1202.19775390625
6951.751480148,2462.8212890625,1199.2674560546875
6951.752786229,2465.517333984375,1200.7325439453125
6951.785320853,2465.517333984375,1197.80224609375
6951.817885021,2465.517333984375,1197.069580078125
6951.81908466,2465.517333984375,1197.069580078125
6951.87527147,2465.517333984375,1195.6043701171875
6951.876581866,2465.517333984375,1196.3370361328125
6951.877703682,2465.517333984375,1196.3370361328125
6951.914022335,2468.21923828125,1195.6043701171875
6951.915144136,2465.517333984375,1197.80224609375
6951.947846226,2468.21923828125,1196.3370361328125
6951.949162366,2468.21923828125,1198.5347900390625
6951.981735996,2468.21923828125,1198.5347900390625
6952.014068096,2465.517333984375,1199.2674560546875
6952.015355207,2468.21923828125,1197.069580078125
6952.047916375,2470.927001953125,1198.5347900390625
6952.048986225,2468.21923828125,1195.6043701171875
6952.081778706,2468.21923828125,1197.80224609375
6952.114249516,2470.927001953125,1198.5347900390625
6952.115502563,2468.21923828125,1195.6043701171875
6952.147816768,2470.927001953125,1197.80224609375
6952.155272999,2468.21923828125,1194.871826171875
6952.215542185,2470.927001953125,1197.80224609375
6952.216489555,2470.927001953125,1194.871826171875
6952.217738164,2470.927001953125,1194.13916015625
6952.2502406,2470.927001953125,1193.4066162109375
6952.251955905,2470.927001953125,1193.4066162109375
6952.283983463,2473.640869140625,1193.4066162109375
6952.316571075,2473.640869140625,1191.94140625
6952.317696078,2473.640869140625,1191.94140625
6952.350363022,2473.640869140625,1191.94140625
6952.3522892,2473.640869140625,1191.94140625
6952.384064005,2473.640869140625,1191.94140625
6952.416479978,2476.360595703125,1191.94140625
6952.417704007,2476.360595703125,1188.2784423828125
6952.45029592,2476.360595703125,1186.813232421875
6952.451449873,2476.360595703125,1186.08056640625
6952.524267008,2473.640869140625,1185.3480224609375
6952.525263572,2476.360595703125,1188.2784423828125
6952.526451236,2476.360595703125,1186.813232421875
6952.544183659,2476.360595703125,1186.08056640625
6952.576582833,2476.360595703125,1185.3480224609375
6952.577771973,2476.360595703125,1185.3480224609375
6952.610647803,2476.360595703125,1185.3480224609375
6952.611484011,2479.08642578125,1185.3480224609375
6952.644127464,2479.08642578125,1186.813232421875
6952.676755996,2479.08642578125,1188.2784423828125
