6938.904728752,0.1466125100851059,0.5404836535453796,0.11941112577915192,0.5082140564918518,2.0,2.5
6938.918006369,0.14378659427165985,0.5350198149681091,0.1179920881986618,0.5109419226646423,2.0,2.5
6938.92756024,0.14292176067829132,0.5333954691886902,0.11845830082893372,0.512577474117279,2.0,2.5
6938.938989184,0.14000768959522247,0.53658127784729,0.11845830082893372,0.512577474117279,2.0,2.5
6938.950226603,0.14124736189842224,0.5406422019004822,0.1211978942155838,0.5115035176277161,2.0,2.5
6938.960698489,0.14288538694381714,0.5393142700195312,0.12191078066825867,0.5059196949005127,2.0,2.5
6938.97259679,0.14802269637584686,0.5378813147544861,0.13228987157344818,0.5027897953987122,2.0,2.5
6938.983742658,0.1489008665084839,0.5582002997398376,0.13051463663578033,0.530788242816925,2.0,2.5
6938.992826578,0.16008681058883667,0.57007896900177,0.13663868606090546,0.5427144765853882,2.0,2.5
6939.003558824,0.15955616533756256,0.5768721103668213,0.1177714467048645,0.601564347743988,2.0,2.5
6939.016122092,nan,nan,nan,nan,2.0,2.5
6939.025257654,nan,nan,nan,nan,2.0,2.5
6939.034972465,nan,nan,nan,nan,2.0,2.5
6939.052163908,nan,nan,nan,nan,2.0,2.5
6939.07685512,nan,nan,nan,nan,2.0,2.5
6939.099251084,nan,nan,nan,nan,2.0,2.5
6939.121364079,nan,nan,nan,nan,2.0,2.5
6939.136841512,nan,nan,nan,nan,2.0,2.5
6939.154390973,nan,nan,0.0636514201760292,0.6597913503646851,2.0,2.5
6939.164795211,0.11887804418802261,0.621394693851471,0.07680884003639221,0.6491464376449585,2.0,2.5
6939.175950774,0.11887804418802261,0.621394693851471,0.07680884003639221,0.6491464376449585,2.0,2.5
6939.188482206,0.11589279025793076,0.6258797645568848,0.08512526750564575,0.5930010080337524,2.0,2.5
6939.198871379,0.1060553640127182,0.6095057725906372,0.0844975933432579,0.5765352249145508,2.0,2.5
6939.210311483,0.10586418211460114,0.6203020811080933,0.09953001886606216,0.5633590817451477,2.0,2.5
6939.22154089,0.10653030872344971,0.6036484241485596,0.1011338159441948,0.5664956569671631,2.0,2.5
6939.232729305,0.10642023384571075,0.5997544527053833,0.10227108746767044,0.5538272857666016,2.0,2.5
6939.243859034,0.10643274337053299,0.5897472500801086,0.08884435892105103,0.5616844892501831,2.0,2.5
6939.25533322,0.10874893516302109,0.5920145511627197,0.08832551538944244,0.549268364906311,2.0,2.5
6939.265571877,0.10996329039335251,0.5855716466903687,0.0871284157037735,0.5364930033683777,2.0,2.5
6939.277048409,0.10821665078401566,0.584107518196106,0.0871284157037735,0.5364930033683777,2.0,2.5
6939.288663157,0.10609669238328934,0.5798584222793579,0.08717372268438339,0.5447185635566711,2.0,2.5
6939.29868917,0.10422613471746445,0.585486650466919,0.0859016627073288,0.5435168147087097,2.0,2.5
6939.310318122,0.10527248680591583,0.5872610807418823,0.09144037961959839,0.5450630784034729,2.0,2.5
6939.322132466,0.1093560978770256,0.5937824845314026,0.08949723839759827,0.542425811290741,2.0,2.5
6939.333067738,0.11073651164770126,0.5951391458511353,0.08901854604482651,0.5414275527000427,2.0,2.5
6939.343602969,0.1126379668712616,0.5973911881446838,0.09108375012874603,0.54010009765625,2.0,2.5
6939.354811977,0.11121034622192383,0.5859684944152832,0.08845391124486923,0.5415677428245544,2.0,2.5
6939.365449028,0.10908672958612442,0.5822920799255371,0.0865388810634613,0.5375829935073853,2.0,2.5
6939.377243196,0.10745076090097427,0.5781125426292419,0.08754837512969971,0.5310360789299011,2.0,2.5
6939.388710977,0.10714804381132126,0.5811508297920227,0.09036790579557419,0.5274797081947327,2.0,2.5
6939.398952594,0.10658996552228928,0.5766159296035767,0.09047520160675049,0.5309902429580688,2.0,2.5
6939.41007551,0.10735636949539185,0.5738949775695801,0.09073518216609955,0.5277608633041382,2.0,2.5
6939.421484411,0.1098475381731987,0.58431476354599,0.09088628739118576,0.5338664650917053,2.0,2.5
6939.432048937,0.11067880690097809,0.5877657532691956,0.09063845872879028,0.5314038991928101,2.0,2.5
6939.443865083,0.10938362032175064,0.5910402536392212,0.08887913078069687,0.531620979309082,2.0,2.5
6939.455157183,0.10318825393915176,0.5779241323471069,0.0868462324142456,0.5311665534973145,2.0,2.5
6939.465576473,0.10323701798915863,0.574932873249054,0.08611449599266052,0.529409646987915,2.0,2.5
6939.477045385,0.10365628451108932,0.5717824101448059,0.08609113097190857,0.533953070640564,2.0,2.5
6939.48827544,0.10734909772872925,0.5728817582130432,0.0862748920917511,0.5328382849693298,2.0,2.5
6939.49876676,0.10678013414144516,0.5735056400299072,0.08588464558124542,0.5341644287109375,2.0,2.5
6939.510713772,0.10901079326868057,0.5765672326087952,0.08365990221500397,0.5334401726722717,2.0,2.5
6939.521905202,0.10835625231266022,0.5664811134338379,0.08397354930639267,0.5307283401489258,2.0,2.5
6939.532205711,0.10917315632104874,0.5646939277648926,0.08373488485813141,0.5315259099006653,2.0,2.5
6939.544310388,0.10578013211488724,0.5632886290550232,0.08383603394031525,0.5295225381851196,2.0,2.5
6939.554880606,0.10514597594738007,0.5661072731018066,0.0814632996916771,0.5342457890510559,2.0,2.5
6939.565381052,0.10351293534040451,0.5702988505363464,0.08229821175336838,0.5329592823982239,2.0,2.5
6939.576663472,0.10382942110300064,0.5660820603370667,0.07275351136922836,0.5388805270195007,2.0,2.5
6939.588509665,0.10492263734340668,0.5649017095565796,0.07202111929655075,0.5364206433296204,2.0,2.5
6939.598635635,0.10527116805315018,0.5627318024635315,0.07039488106966019,0.536537230014801,2.0,2.5
6939.609961327,0.1075676903128624,0.5637073516845703,0.07039488106966019,0.536537230014801,2.0,2.5
6939.621757173,0.10607751458883286,0.5751163959503174,0.07619506865739822,0.5348120331764221,2.0,2.5
6939.631574361,0.10577992349863052,0.5746746063232422,0.07985054701566696,0.5339251756668091,2.0,2.5
6939.642382716,0.10462396591901779,0.574640691280365,0.07985054701566696,0.5339251756668091,2.0,2.5
6939.655080818,0.10378104448318481,0.563917338848114,0.08229384571313858,0.5323450565338135,2.0,2.5
6939.664956261,0.10537275671958923,0.5652066469192505,0.0812273845076561,0.5359751582145691,2.0,2.5
6939.676459582,0.10609935969114304,0.568245530128479,0.0812273845076561,0.5359751582145691,2.0,2.5
6939.688119923,0.1070062443614006,0.5792965888977051,0.07608871906995773,0.5363812446594238,2.0,2.5
6939.698216751,0.10800620913505554,0.5769320130348206,0.07419262081384659,0.5385760068893433,2.0,2.5
6939.709728396,0.10522612184286118,0.5772918462753296,0.07419262081384659,0.5385760068893433,2.0,2.5
6939.721134508,0.11028022319078445,0.5749008059501648,0.07418287545442581,0.5386883020401001,2.0,2.5
6939.731579514,0.10690821707248688,0.5755521059036255,0.07462946325540543,0.5347862243652344,2.0,2.5
6939.74327528,0.11094803363084793,0.5797216296195984,0.0826006531715393,0.5341591835021973,2.0,2.5
6939.754460892,0.10755888372659683,0.5638750791549683,0.08105918765068054,0.5329247117042542,2.0,2.5
6939.765118321,0.10852278023958206,0.5633005499839783,0.08237264305353165,0.5329492688179016,2.0,2.5
6939.776598702,0.10752114653587341,0.5566455125808716,0.08329495787620544,0.5368874669075012,2.0,2.5
6939.788016814,0.10722522437572479,0.5587235689163208,0.08340352773666382,0.5369960069656372,2.0,2.5
6939.798514901,0.10664743185043335,0.5578414797782898,0.08386989682912827,0.5379557609558105,2.0,2.5
6939.81048813,0.10535512864589691,0.5596979856491089,0.08401499688625336,0.5357407927513123,2.0,2.5
6939.821780118,0.10514692217111588,0.5612651705741882,0.08502931147813797,0.5376414656639099,2.0,2.5
6939.831887769,0.10174846649169922,0.568454384803772,0.0845634862780571,0.5350983142852783,2.0,2.5
6939.843773026,0.09928784519433975,0.5718727111816406,0.08159372210502625,0.5386798977851868,2.0,2.5
6939.855367974,0.09727835655212402,0.5726844072341919,0.07857099175453186,0.5340184569358826,2.0,2.5
6939.864958695,0.10100425779819489,0.5675026774406433,0.07749824225902557,0.5345191359519958,2.0,2.5
6939.876479529,0.10353877395391464,0.5607276558876038,0.07793434709310532,0.5385841131210327,2.0,2.5
6939.88838217,0.10562718659639359,0.5655636787414551,0.08150502294301987,0.5387852191925049,2.0,2.5
6939.898196538,0.10645429790019989,0.5659576654434204,0.08259475976228714,0.5391834378242493,2.0,2.5
6939.909834739,0.10645429790019989,0.5659576654434204,0.08355328440666199,0.5349945425987244,2.0,2.5
6939.921479271,0.10259061306715012,0.5565606951713562,0.08498837798833847,0.5376412272453308,2.0,2.5
6939.931596044,0.10154492408037186,0.5566772222518921,0.08559168875217438,0.5365442037582397,2.0,2.5
6940.041835302,0.10154492408037186,0.5566772222518921,0.08600328862667084,0.5351494550704956,2.0,2.5
6940.041943753,0.09567772597074509,0.5610669851303101,0.08739098906517029,0.531480610370636,2.0,2.5
6940.042041305,0.09532056748867035,0.5607694387435913,0.08683627843856812,0.5349467992782593,2.0,2.5
6940.04210812,0.09532056748867035,0.5607694387435913,0.08129628002643585,0.5301694273948669,2.0,2.5
6940.042195913,0.11066897213459015,0.5851318836212158,0.07811443507671356,0.5337111353874207,2.0,2.5
6940.042290737,0.11036227643489838,0.5875877141952515,0.07824649661779404,0.5335789322853088,2.0,2.5
6940.042378367,0.11036227643489838,0.5875877141952515,0.08653265237808228,0.5399766564369202,2.0,2.5
6940.042482226,0.10255125164985657,0.5624681115150452,0.08381402492523193,0.5404478311538696,2.0,2.5
6940.042632947,0.10250116884708405,0.5598803758621216,0.08318275958299637,0.5413604378700256,2.0,2.5
6940.043133649,0.1013123169541359,0.5630500912666321,0.08031294494867325,0.5377531051635742,2.0,2.5
6940.054306742,0.09820988774299622,0.5652453899383545,0.08120527863502502,0.5420094728469849,2.0,2.5
6940.064679075,0.09844198822975159,0.5654789209365845,0.0818798765540123,0.5357340574264526,2.0,2.5
6940.076240576,0.09930545836687088,0.5626085996627808,0.0859416276216507,0.5369787812232971,2.0,2.5
6940.088019816,0.13083337247371674,0.5536847710609436,0.11656922101974487,0.5319969654083252,2.0,2.5
6940.098140844,0.19717444479465485,0.523248016834259,0.18400536477565765,0.5181472897529602,2.0,2.5
6940.109716277,0.21367160975933075,0.5187767148017883,0.29042115807533264,0.4683009088039398,2.0,2.5
