leftX,leftY,rightX,rightY
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,0.13647885620594025,0.4692961275577545
0.16747473180294037,0.47238293290138245,0.1528797298669815,0.4486353397369385
0.16747473180294037,0.47238293290138245,0.1528797298669815,0.4486353397369385
0.16747473180294037,0.47238293290138245,0.1516105979681015,0.4466719627380371
0.1596311330795288,0.4588543176651001,0.14769518375396729,0.4571005702018738
0.15598848462104797,0.45823365449905396,0.14548344910144806,0.4521890878677368
0.15598848462104797,0.45823365449905396,0.14892426133155823,0.4471158981323242
0.1550232619047165,0.4835111200809479,0.1508067101240158,0.4459993541240692
0.15342821180820465,0.487142413854599,0.1534445434808731,0.44407162070274353
0.15342821180820465,0.487142413854599,0.14622917771339417,0.4518337845802307
0.14926066994667053,0.4834270775318146,0.146366149187088,0.4483669698238373
0.14449048042297363,0.4862476587295532,0.14706484973430634,0.4448772966861725
0.14449048042297363,0.4862476587295532,0.15463192760944366,0.4472352862358093
0.1531292349100113,0.48404526710510254,0.15467365086078644,0.4510861337184906
0.1582479178905487,0.48254987597465515,0.15257565677165985,0.4541773200035095
0.1582479178905487,0.48254987597465515,0.1500554084777832,0.45444878935813904
0.16198928654193878,0.5012180209159851,0.14907947182655334,0.4511427879333496
0.16479000449180603,0.4999135434627533,0.14971917867660522,0.45067158341407776
0.16479000449180603,0.4999135434627533,0.15270398557186127,0.4481204152107239
0.15853740274906158,0.5024675726890564,0.1559893637895584,0.45283105969429016
0.15336596965789795,0.5001580715179443,0.15724840760231018,0.4565664529800415
0.15336596965789795,0.5001580715179443,0.1535242795944214,0.4522131085395813
0.152903750538826,0.496930867433548,0.1526259481906891,0.44967183470726013
0.1561850756406784,0.5008876323699951,0.15429145097732544,0.44607505202293396
0.1561850756406784,0.5008876323699951,0.15587353706359863,0.4476921558380127
0.1543949842453003,0.48661065101623535,0.1543075144290924,0.45618826150894165
0.1506555676460266,0.48676255345344543,0.15208372473716736,0.4589554965496063
0.1506555676460266,0.48676255345344543,0.15467166900634766,0.4627526104450226
0.1553737074136734,0.48704224824905396,0.15296350419521332,0.45683616399765015
0.15816116333007812,0.4892192482948303,0.15470175445079803,0.45755717158317566
0.15816116333007812,0.4892192482948303,0.15515650808811188,0.4610704779624939
0.14608478546142578,0.4896116256713867,0.15142972767353058,0.4657673239707947
0.1477564424276352,0.49244698882102966,0.1487617790699005,0.4628743529319763
0.1477564424276352,0.49244698882102966,0.14878441393375397,0.45905601978302
0.15627239644527435,0.5018925666809082,0.15162323415279388,0.4342052936553955
0.1596824824810028,0.5065252780914307,0.15425923466682434,0.4388229250907898
0.1596824824810028,0.5065252780914307,0.15085498988628387,0.4431881606578827
0.15907402336597443,0.4978237450122833,0.15417274832725525,0.4588751494884491
0.15620799362659454,0.4868726432323456,0.1515066921710968,0.45149195194244385
0.15620799362659454,0.4868726432323456,0.15174420177936554,0.44536665081977844
0.15458984673023224,0.4861677587032318,0.15191040933132172,0.4383528232574463
